fID,eID,K,weights,algorithm
aeb55cd6-4670-44e9-8a57-30080c6fb59c,e0cb7bde-fea5-46ef-8f67-a95192f9b355,5,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,a4ed1d8d-433c-4f23-80a1-eabcae0a1e3b,5,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ea77be15-27d4-46ef-9bb4-dc2b584c13fd,5,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,798ab6e9-0b0b-41ca-8109-550c3189e31b,5,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,bd533cdb-4184-4750-b2c1-f08a55d41f9c,7,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d0440c29-0632-471f-845c-6e0cf560d672,7,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,5ba515d4-43a3-499b-a968-02cdcda08a08,7,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,a3e8a4b2-5547-4f96-900d-0e1b81cf31c6,7,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,c0f529d3-dbc5-4dbe-81b5-7ee0ba07b116,7,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f44b08d9-6ca5-40ea-9d53-b19785b63e89,7,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d573f984-5622-409a-a01b-d9a6d919863b,9,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,62c33f8c-291f-46ad-9b9b-702a72cc2c1e,9,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,66060da1-51aa-44b4-b452-354df2da6171,9,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b042c20b-3381-4ad5-84e7-0b5e1678b467,9,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,cae5458b-1baf-4511-a541-2f19d657da99,9,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,36ef78ea-a121-4dc1-aa46-db5d61435a2d,9,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,71c4e3b6-4e0b-426b-9e75-ef2ca37262ab,11,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,4f52064b-01da-44d8-a569-da1a0fc3554a,11,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,2946ea97-88c1-4648-bae6-29fe94f715b4,11,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,0aad92f1-e103-4a46-a171-7af3af30df23,11,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,7d9b371e-32df-4086-aaaa-0756f0b9d7d3,11,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,3f116d63-cb96-461d-9488-fcfe42e79f69,11,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,43782df1-a411-4766-a218-898ca42f4ab7,13,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,39072a7d-d0b0-47a6-b14a-6394450031ac,13,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,7441722d-89ba-4164-86cf-edbe9867f644,13,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,2120c378-d38d-4f9b-a96a-9b63c3906c32,13,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f81bea1a-97a2-4719-8ed5-0866215dc11a,13,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,38065720-d011-474f-a752-73bbdef4da79,13,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1de8ee6f-1364-4343-8762-5768ce1ab6fb,15,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d348f86a-7842-43cf-a754-38068161a7bb,15,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,91551ddf-f98b-466d-8fb1-83ddbccb6b9d,15,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,253e1255-3db9-4492-87c0-0aa4bf2ed7a6,15,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,c4bd1558-5d46-41ef-b93d-98ebcab5f3b3,15,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b4955725-2464-4845-9357-768a2a3e62f5,15,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,482e05f7-35c7-4809-8348-d1145e380598,17,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,fbe6fd83-a737-46d7-96fa-8b5341a1180a,17,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,3ec5ef74-0b00-47b5-99a2-28389f2bd625,17,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,721ae6a5-585e-4cec-b347-787b6594d2aa,17,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d0b0736b-724f-4439-9d4a-a9a0bbc3bd72,17,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,c28eb102-ac89-41fd-b7bd-10ab29930f8a,17,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,5be20e88-3145-41bb-b5b2-6b41ff6be710,19,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,60f7e711-9438-45b2-9f38-c3fa77e8f143,19,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,6059b48e-4ea6-45ee-86bd-c8ac54b84d7e,19,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f7b0ae04-f541-4998-95d5-b9a876ffc55e,19,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,0ddca9af-1609-4866-9b3f-24a091313370,19,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,843ef1ff-637b-49dd-98a0-c54ac8783b85,19,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,34ba9727-c412-45f9-ab4f-6256c26edc3c,21,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ca89c926-e7c1-413e-a5c9-97fdc04789b5,21,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,2e8d7e24-de00-441e-9a8c-1fb97b5d9b93,21,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,74574859-0d89-437e-a11e-5526ce6cf9d7,21,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1c6857d7-d355-494c-8457-6754677fbbd2,21,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,6189e0b9-d37e-4934-bcfd-1c85eef19815,21,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,db51708c-fa85-4de2-a7f7-057fa977b992,23,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,41a51c17-b760-434f-90b0-d34416802fef,23,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d7d0ba45-d43b-4a9f-ac8f-e99dba610d59,23,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1e8b3d84-9f99-44d8-bbb7-4a4420459189,23,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1ef8cd37-2b7d-4286-9ad0-f0ebfb361469,23,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ead3b7ba-755a-4a78-9d55-600b16d2cd63,23,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,795c129f-db1c-46bc-9dda-dbf06df55ba0,25,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,780e26df-8be2-4ea9-af6c-250e45b6fdd1,25,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,cde103b0-f2f3-4787-bda3-fd771123c105,25,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,eb4ea4c1-f5e9-4946-be66-a27687ef98bd,25,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,db90d514-8a6e-4126-ab71-09a031158e6a,25,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,82298c34-a20c-4802-acbb-25644354c6c9,25,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b4309856-64f3-4a9b-834b-aad2d1a49714,27,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,12f6c8f4-6808-4a9e-a521-41c17d22b0a6,27,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,400a433f-9099-46cc-ae96-aaa95217290d,27,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,dbea74a4-6ba4-4863-95f3-0b490a222926,27,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b56410a5-088c-4c35-9783-6066f84a0a33,27,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,704543ff-a9c0-4645-891f-f4a9735e46d2,27,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1e5ab223-3dc3-48b0-b76c-981d9979ec22,29,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,6e03a905-0804-4e01-b1b0-762be7242919,29,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,4295d7d5-f379-4071-ab38-eaeb58c4ca64,29,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f8b2a2c2-8352-4343-84b6-312992f00a10,29,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,4af401db-360d-423e-b882-34e9598bba3b,29,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,22fefc26-6cb1-4062-b0f4-43a33ec1b439,29,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f1cf0b34-d0ec-4358-bbe9-1e4f8ed41076,31,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f1baa8eb-2d87-46a9-833f-f3699b3a158b,31,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,54f938e0-4c69-4789-9d1d-573aad66e7f4,31,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,3883f1f6-5ba0-495d-9504-c2566360d810,31,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,3713d052-7ef0-4698-a144-d3ef6754011b,31,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,5e50b60d-e83c-4149-9dcd-5fbf71b7621a,31,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,bb1c506f-b678-4c42-aee2-d11da3b63c2b,33,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,c43a7c8b-6821-47ff-9038-69e44ed7aafe,33,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,83ee387e-c4f4-4afa-bb8d-037c96e91028,33,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,8a022fb1-4561-44ef-865d-49cbe83e377a,33,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b7c639f1-ae9b-4eda-b8bb-60c0db412f8b,33,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,9cb18a25-344d-495c-9b87-9e4552416cbf,33,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f6e81f31-fe49-49d2-8ffe-09775d58aeea,35,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ad1d8330-1347-4972-909a-d5f74cd8e26c,35,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,83c78a8a-8bd9-4eef-8383-092720f15a58,35,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,8acf7a95-a1e9-4eb0-9997-5bcb285a60e6,35,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,4eb58fe7-2775-4a92-af90-3d93b0e9c396,35,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1d2a3340-7b0b-4529-bd1c-fb0e214e7e94,35,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,017600ab-c4b7-4f0c-b6f4-05c3a17d4395,37,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,05cdc6e1-968f-462d-8128-ec2170d78e1e,37,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b8aa7dc7-d41b-4df7-88ad-c6871eb65b63,37,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1121f4d7-5e78-4969-96ee-c8631d452fe1,37,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,9fbbb097-4b46-4b29-a2d4-c9f5c8cc446d,37,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,22b9980e-677f-4fdb-a42a-e5a779eafd41,37,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,e3c53059-8c4b-4c48-864f-d23ddc5dda32,39,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,2c15f3f1-4cb6-4be0-aa8a-ebd17c236b5f,39,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,05a9ab3e-7f21-4a1c-a3cf-fc6208d45766,39,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,196808e2-b987-421d-b17e-dc5e2af6e6cf,39,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,fac245ad-cdc1-4ca2-bfc6-b301a813b324,39,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,485f09c3-d36c-42c9-8278-e9ee93e7396a,39,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,fdfd1c8b-01e6-4e2e-9d04-b603aba2307c,41,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,43844862-d6cc-4270-9241-d9b30863e6b2,41,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,a69a071c-7eb6-4af1-9434-1db87058438f,41,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,53e1ce4b-50db-4178-a60b-b7e4972399ff,41,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,cb0825c1-cff8-4013-a9bd-5dfac5ac3548,41,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b5ca4f8d-2564-4824-9dfa-5f0a8d164832,41,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,81814540-2ab1-4598-9f1b-37e80a4a81ee,43,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f440ca5e-4731-4f7d-8a60-42572f79a88d,43,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,39b8fc90-b517-4946-a438-bf8ce6588d0c,43,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,114d891b-4b06-492e-a3dd-c20c91186edc,43,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,8a6e8589-c440-45ac-bc37-f28ebd29c47b,43,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,11bf3dc9-f0a2-40ac-bc99-b20652138241,43,distance,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1e97a081-d343-46ec-a202-1f5f903fa8a4,45,uniform,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b8774045-6ea6-4b23-97ce-f9f7e3a46716,45,uniform,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,adee7726-c07d-4e54-adc5-d9b40877c389,45,uniform,brute
aeb55cd6-4670-44e9-8a57-30080c6fb59c,7282edf9-b4c0-41ed-b207-fd981a95e657,45,distance,auto
aeb55cd6-4670-44e9-8a57-30080c6fb59c,6102da9a-42e5-4107-b06a-34961c751b00,45,distance,ball_tree
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1b7b0977-6191-44c5-8cbd-179d528ea185,45,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,54d85c06-8ca3-4c59-8815-54ce7b9456bf,3,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,60f80041-403e-4572-bd8a-f3f5c34c67b3,3,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,9993d183-da08-455d-9c7c-6a85e29fe21e,3,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,50b4725c-65a0-472a-b98c-f52007e3be6f,3,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,9068deec-4197-41b0-a5e0-d9ddc19d9591,3,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,8b6dd060-9331-4ad7-8c3d-94ed3d5f4692,3,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,46ee981e-8153-4819-9313-8336bc151a68,5,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,267682c5-8221-452d-a46e-5789365bf281,5,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,7f5df59f-fe7c-41b3-9209-cafb3b170b23,5,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,979f52f7-a000-4da3-b80a-9cc2816c89f2,5,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,a600a039-e618-41c9-887c-fc5dfcfc6380,5,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,edd87c3e-06b3-4c9e-b960-6b39cf4e6d49,5,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,c7480a33-3cdd-489f-80ec-4f16b1e32f61,7,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,98587d09-8a45-4a3f-8d7e-eaf4b628cb78,7,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,e1c678f1-51c3-44ff-a86b-905a9262137d,7,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,6f92c96c-7a27-47ca-9e2e-199126b541e3,7,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,32d4c906-52da-49e8-a3e2-f1d503c0d789,7,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,1a7a7364-bfe0-42c7-94fa-186aa08e27a4,7,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,08a221f1-ce5e-4712-b04a-ae4b659d8e3a,9,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,c575c10a-58cd-47b8-918a-06966773a94c,9,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,aedb6c19-fced-4169-b821-e8b64af6b481,9,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,777530fe-a59b-4d91-b227-1d5a619a8502,9,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,3eecb8b4-a9cc-48b3-8c6d-f457d2044562,9,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,fd4e6938-2552-47f7-89ae-1a5cc14ff4b1,9,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,40ad93cc-55fe-4cfa-a52c-1faaba0f1139,11,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,58e309aa-f46c-4c4c-9d8a-052f4fa40caa,11,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,021a5a93-c295-480f-bb6f-4d9cb4b5b495,11,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,05910794-ea85-4070-9121-630d2eb2225a,11,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,3ffa734d-e3e6-4c2f-ad43-98115ff62eb5,11,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,6c0e4c92-4a26-4b94-91df-84fd0c2d7058,11,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,5307358d-44f5-4cfe-91a1-8202b0d54a9e,13,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,55bc6839-6ef0-4d44-9baf-f2b2a3c1aa59,13,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,29d8a050-5e5a-479b-b749-b90da12a2cfc,13,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,7d7e1f4c-f10d-42c3-8459-9771db63e236,13,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,54df91f2-3fc4-426c-af1f-d095a3e8ba52,13,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,6bf60258-ad66-4db7-b805-e36671e63398,13,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,be0a3688-a3c6-4ec9-b7fb-31d4286d7f3e,15,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,13eeec61-2092-4c46-9186-cd193c64b78b,15,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,110ed392-a6f8-4643-86b2-d0ff2bf19871,15,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,6df17320-dbdf-4072-affb-4ea161e68c6c,15,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,80442f69-cfd8-417e-8d43-b69680e07abb,15,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,3df05679-57de-41a0-9491-eda58d3e89a8,15,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,b0d2039d-ebba-4efa-85e9-9a92bf363267,17,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,784d15fb-ed08-4dc9-98bd-dff74f6bd688,17,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,1332d1d2-c437-48c0-960d-694f0c01421f,17,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,682ef3fd-d94d-44f7-9a20-d743944a1fef,17,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,390deb46-6b90-47c3-b545-dfd569a61939,17,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,78ef2c85-7354-4f95-a197-35f4326d2f98,17,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,c09bc899-e7af-4da1-aa05-e835caf682e6,19,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,b0e30e42-e5f7-43e8-b360-d282d10a1259,19,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,18c37b78-0f76-47ab-b510-b98f84812a7e,19,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,7bc5e924-cf23-4013-8a68-8e09fb73742e,19,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,1f6a7f1c-b58e-468a-b3c0-ef198a94df64,19,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,9273a184-fbb4-4ee1-a1de-ffd866c21a0a,19,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,68e406ca-c820-46fe-9931-c630c329f62a,21,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,1980d484-f1a0-42ae-bbe4-8bbadd67228c,21,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,b2ad1092-5cc7-4d46-a4ad-dc7c22b31d3a,21,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,2a3aa38f-1dac-4e84-a4e7-274b3b167ce0,21,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,03e93520-540f-4ab9-97f7-6e429e98266b,21,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,476033b4-0046-46d1-94e1-1aa8af448e59,21,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,8f5b1cd5-cc09-461e-ae36-cb6cb905a819,23,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,2fd4f7a0-638f-4e99-9d4f-06ebe287e52f,23,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,c9333b70-c70c-42c0-891a-a6e171e81d77,23,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,103adab6-4fd8-45ee-9f5b-6fc5a2be2ae7,23,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,9c72105d-5381-4e2e-be41-1e0dcb35c2f7,23,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,de2d882d-a3ad-4d86-8616-f370f0d2da1c,23,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,e786145f-dd4f-496d-a213-90b671714192,25,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,2691f6e0-cc41-491c-9eef-fda6e9ddd1c3,25,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,c56659bc-2375-4eb1-9fa2-694c3e9b3406,25,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,064df029-4872-4fb2-a18e-2e6d3dcc923c,25,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,cc373dc8-446e-4a53-83a4-a6c06bbfeed5,25,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,ec651a86-6a37-4ce7-a10a-62cf4cfdf384,25,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,dc18b31d-5bae-4e45-adca-be709c9579bb,27,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,efbdbfcf-01b5-44ac-9e73-80956aff1041,27,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,49f53f85-99ff-4f50-bce3-1081221ddfef,27,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,a95b69de-6859-4ba7-a9b7-76af2b184104,27,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,ddd2c080-22c1-418f-9c19-cf87852d9d6b,27,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,e091e929-2340-486d-93ef-689779611c2b,27,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,c8ca1584-ae76-4ef2-8a29-76c2b88a6ea8,29,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,2ea35a2e-23c8-4a72-b911-564dd3a52e6e,29,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,4537b1ab-2df5-4973-9e93-3fbb6a8eb41d,29,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,27473df7-ab99-4246-85bd-fc0239f9f969,29,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,28f6de1d-6802-497c-b653-36a83c462484,29,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,cb5128c0-339b-4335-ab69-b77bac7f350a,29,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,22438fcb-d53a-4b8e-957c-adda4ba0b25c,31,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,37d66b85-253e-4df7-a708-4eb3cebfdcb2,31,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,05d1e4cb-1272-4ef5-851a-f6bc25ee0464,31,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,752b99af-d874-42d7-8dbb-5f6352879295,31,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,bb8de765-5009-455c-856c-1527b48637dc,31,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,d5114156-bc4b-4806-999d-29af9fcde50c,31,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,cea86592-436e-4b88-8b94-9d92cb5083bd,33,uniform,auto
6f560487-944c-4495-93ec-7285f2a0cd09,4199e3b2-9c3b-458e-889f-20e9b9c14daf,33,uniform,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,3ce721da-1d2d-460b-9857-4c3cb90bab16,33,uniform,brute
6f560487-944c-4495-93ec-7285f2a0cd09,b4fe45f4-b68b-43ea-bcb2-8685f7274ae3,33,distance,auto
6f560487-944c-4495-93ec-7285f2a0cd09,f3666303-3585-473f-a93d-5ab9fb1f38f6,33,distance,ball_tree
6f560487-944c-4495-93ec-7285f2a0cd09,b334b024-9eaa-4926-9b77-00cf7570c889,33,distance,brute
6f560487-944c-4495-93ec-7285f2a0cd09,ba0d5e87-8a91-4552-a758-0794de1aa446,35,uniform,auto
